height_cm,weight_kgs,overall_rating,value_euro,weak_foot(1-5),balance,stamina,P/A_Ratio,Defensive_Strength,Passing,Attacking_skills,Skills,Mentality,Setpiece_accuracy,Pace,preferred_foot_Left,preferred_foot_Right,body_type_Lean,body_type_Normal,body_type_Stocky,Position_Count,positions_Defender,positions_Forward,positions_Midfielder
185.42,71.2,60,450000.0,3,65,52,4.157894736842105,46.6,56.2,49.50000000000001,52.400000000000006,54.2,40.5,67.45,0,1,1,0,0,3,0,0,1
182.88,69.9,60,325000.0,3,63,54,3.5,54.4,57.900000000000006,49.65,49.1,57.2,44.0,66.9,0,1,0,1,0,2,0,0,1
170.18,62.1,60,450000.0,2,74,55,3.9,36.7,51.5,54.650000000000006,51.5,50.0,48.0,73.9,1,0,0,1,0,2,0,1,0
152.4,76.2,60,280000.0,2,74,68,2.7083333333333335,32.800000000000004,43.8,57.099999999999994,42.10000000000001,51.60000000000001,61.5,74.1,0,1,0,1,0,2,0,1,0
185.42,73.0,60,425000.0,4,65,48,4.0,44.300000000000004,62.5,54.45,47.7,58.4,56.0,57.7,0,1,1,0,0,1,0,0,1
152.4,71.2,60,400000.0,3,66,66,3.8,55.3,56.7,48.550000000000004,46.9,55.4,47.0,69.45,1,0,1,0,0,2,0,0,1
175.26,74.8,60,250000.0,3,44,67,2.259259259259259,29.3,39.300000000000004,58.800000000000004,48.4,39.0,64.5,62.2,1,0,0,1,0,3,0,1,0
154.94,69.9,60,325000.0,2,66,70,3.5,38.50000000000001,45.8,50.25000000000001,50.6,53.800000000000004,44.0,81.75,1,0,1,0,0,2,0,1,0
182.88,73.9,60,300000.0,3,52,57,2.9565217391304346,62.4,55.300000000000004,47.35,43.9,45.0,42.0,56.400000000000006,0,1,1,0,0,2,0,0,1
152.4,69.9,60,450000.0,3,70,34,3.9473684210526314,26.400000000000002,53.2,57.95000000000001,51.7,44.199999999999996,57.5,66.65,0,1,0,1,0,2,0,1,0
175.26,73.9,60,375000.0,2,74,69,3.272727272727273,38.900000000000006,54.7,46.45000000000001,49.0,35.800000000000004,57.5,75.6,1,0,0,1,0,1,0,0,1
182.88,64.0,60,450000.0,4,61,68,3.75,34.1,49.5,55.15,48.699999999999996,58.0,53.5,71.55,0,1,1,0,0,1,0,1,0
152.4,64.0,60,450000.0,2,77,55,3.5238095238095237,35.00000000000001,54.1,52.2,51.300000000000004,38.800000000000004,55.0,84.25,1,0,0,1,0,2,0,0,1
175.26,64.9,60,425000.0,3,82,55,4.052631578947368,46.7,56.099999999999994,49.400000000000006,59.7,47.4,46.5,73.5,0,1,1,0,0,2,0,0,1
185.42,73.9,60,375000.0,3,59,49,4.2105263157894735,58.199999999999996,35.699999999999996,38.9,31.400000000000002,50.60000000000001,38.0,51.7,0,1,1,0,0,1,1,0,0
154.94,74.8,60,220000.0,4,62,79,2.142857142857143,64.10000000000001,51.3,36.65,50.3,56.400000000000006,31.5,71.85,0,1,0,1,0,3,0,0,1
170.18,59.9,60,160000.0,2,81,66,2.142857142857143,57.900000000000006,52.4,37.650000000000006,47.900000000000006,51.00000000000001,42.5,74.9,1,0,1,0,0,2,0,0,1
175.26,66.2,60,325000.0,3,85,72,3.55,55.2,54.8,50.599999999999994,52.4,53.6,40.5,67.10000000000001,0,1,0,1,0,2,0,0,1
154.94,72.1,60,425000.0,3,75,51,4.2105263157894735,35.7,48.099999999999994,57.10000000000001,48.0,53.400000000000006,54.0,77.45,0,1,0,1,0,2,0,1,0
152.4,73.9,60,220000.0,3,61,59,2.142857142857143,32.2,57.400000000000006,58.849999999999994,50.900000000000006,42.8,55.5,62.55000000000001,1,0,0,1,0,2,0,1,0
152.4,66.2,61,260000.0,3,71,75,2.1785714285714284,37.6,58.5,53.199999999999996,54.800000000000004,55.400000000000006,63.5,74.7,0,1,1,0,0,2,0,0,1
182.88,83.0,61,425000.0,3,63,66,3.6,62.10000000000001,59.8,55.150000000000006,50.50000000000001,59.60000000000001,52.5,64.45,0,1,0,1,0,2,0,0,1
182.88,68.9,61,525000.0,3,75,56,4.157894736842105,32.1,55.8,48.45,51.2,44.6,47.0,71.65,0,1,0,1,0,3,0,1,0
185.42,64.0,61,375000.0,3,61,82,3.0434782608695654,51.300000000000004,59.4,51.65,53.300000000000004,52.2,46.0,69.35000000000001,0,1,1,0,0,3,0,0,1
172.72,69.9,61,375000.0,3,78,72,3.1363636363636362,43.7,58.39999999999999,47.45,51.0,53.00000000000001,40.5,65.45,0,1,0,1,0,1,0,0,1
175.26,68.9,61,290000.0,3,70,53,2.75,56.1,43.300000000000004,38.2,43.1,55.800000000000004,37.0,59.5,0,1,0,1,0,1,1,0,0
167.64,62.1,61,525000.0,2,80,67,4.052631578947368,41.9,56.6,51.15,52.400000000000006,52.2,42.5,70.45,1,0,0,1,0,2,0,0,1
182.88,69.9,61,180000.0,3,71,65,1.967741935483871,62.800000000000004,50.8,44.85000000000001,51.5,63.800000000000004,46.5,71.35000000000001,0,1,0,1,0,1,1,0,0
185.42,74.8,61,475000.0,3,58,64,4.277777777777778,59.1,30.0,39.2,34.0,49.2,35.5,53.900000000000006,0,1,1,0,0,1,1,0,0
172.72,67.1,61,550000.0,2,85,50,3.75,26.0,52.0,53.55,54.2,42.400000000000006,49.5,78.45000000000002,1,0,1,0,0,2,0,1,0
182.88,77.1,61,450000.0,3,55,57,4.166666666666667,57.6,47.7,45.15,46.900000000000006,57.400000000000006,32.5,65.35000000000001,0,1,1,0,0,2,1,0,0
152.4,78.0,61,550000.0,3,64,52,3.75,34.400000000000006,55.900000000000006,53.6,50.0,48.8,55.0,86.35000000000001,0,1,0,1,0,1,0,1,0
190.5,79.8,61,425000.0,2,43,70,3.5238095238095237,57.900000000000006,49.8,38.7,48.8,57.2,42.5,59.1,1,0,1,0,0,1,1,0,0
182.88,74.8,61,425000.0,3,63,61,3.380952380952381,28.700000000000003,53.599999999999994,58.0,49.300000000000004,48.0,55.5,66.9,0,1,0,1,0,1,0,1,0
170.18,66.2,61,475000.0,3,83,65,3.7,50.1,58.3,50.8,55.300000000000004,51.0,36.5,71.75,0,1,1,0,0,2,0,0,1
182.88,77.1,61,280000.0,3,60,68,2.64,59.70000000000001,49.800000000000004,34.65,44.7,50.60000000000001,32.5,71.75,0,1,1,0,0,2,1,0,0
187.96,83.0,61,325000.0,3,51,65,2.4615384615384617,51.800000000000004,48.199999999999996,55.95,51.6,53.400000000000006,52.0,69.55,0,1,0,1,0,1,0,1,0
185.42,78.0,61,350000.0,3,67,58,3.380952380952381,58.2,51.199999999999996,37.050000000000004,48.599999999999994,54.8,31.0,72.2,1,0,0,1,0,1,1,0,0
190.5,83.9,61,300000.0,2,57,70,2.9565217391304346,58.9,36.6,34.5,32.900000000000006,54.80000000000001,34.0,55.7,0,1,1,0,0,1,1,0,0
182.88,78.9,61,250000.0,3,66,77,2.3333333333333335,61.400000000000006,47.5,38.0,38.800000000000004,54.2,26.0,53.7,0,1,0,1,0,1,1,0,0
167.64,68.9,61,140000.0,3,85,79,1.8484848484848484,59.60000000000001,53.400000000000006,46.9,52.4,70.4,44.0,57.0,0,1,0,0,1,1,1,0,0
154.94,82.1,61,300000.0,2,72,67,2.8333333333333335,60.5,53.60000000000001,47.300000000000004,48.5,61.0,35.5,52.1,0,1,1,0,0,1,0,0,1
182.88,73.9,61,425000.0,3,63,65,3.8421052631578947,50.7,59.8,50.949999999999996,49.80000000000001,54.2,43.5,68.30000000000001,0,1,1,0,0,3,0,0,1
190.5,81.2,61,500000.0,3,53,64,3.5714285714285716,58.6,45.199999999999996,43.99999999999999,42.5,53.60000000000001,34.0,63.2,0,1,1,0,0,1,1,0,0
182.88,67.1,61,500000.0,3,65,58,5.0,58.8,54.5,41.2,50.9,62.800000000000004,44.0,71.80000000000001,0,1,1,0,0,2,1,0,0
187.96,78.0,61,425000.0,3,60,65,3.7,57.7,43.2,38.550000000000004,43.099999999999994,63.0,29.5,55.550000000000004,0,1,1,0,0,1,1,0,0
154.94,76.2,61,325000.0,4,57,55,3.0,61.2,61.60000000000001,48.25,45.49999999999999,63.4,44.0,65.35000000000001,0,1,0,1,0,2,1,0,0
185.42,81.2,61,375000.0,2,78,68,3.1818181818181817,56.400000000000006,60.7,50.65,50.900000000000006,52.2,47.5,73.9,0,1,1,0,0,1,0,0,1
182.88,73.0,61,325000.0,3,61,62,3.0,57.8,51.599999999999994,54.65,42.8,56.400000000000006,38.5,67.25,0,1,1,0,0,3,0,0,1
187.96,78.0,61,290000.0,3,43,56,2.68,60.300000000000004,47.3,40.150000000000006,34.3,44.800000000000004,36.0,62.85000000000001,0,1,0,1,0,1,1,0,0
182.88,71.2,61,400000.0,3,75,60,3.55,55.300000000000004,61.2,48.45,48.599999999999994,56.2,50.0,67.0,0,1,1,0,0,2,0,0,1
182.88,73.0,61,350000.0,3,66,73,2.64,49.2,51.6,57.75,50.7,59.2,51.0,69.4,0,1,0,1,0,1,0,1,0
187.96,78.0,61,350000.0,3,66,68,3.0454545454545454,35.5,43.0,55.15,50.099999999999994,54.8,41.0,64.2,0,1,0,1,0,1,0,1,0
172.72,68.0,61,550000.0,3,82,50,4.9411764705882355,43.2,65.7,50.25,53.2,57.400000000000006,51.5,60.5,0,1,1,0,0,2,0,0,1
182.88,73.0,61,425000.0,2,76,74,3.4285714285714284,54.2,55.099999999999994,53.5,49.1,53.2,34.0,72.10000000000001,0,1,1,0,0,2,0,0,1
185.42,79.8,61,290000.0,3,55,54,2.7916666666666665,57.7,41.6,32.8,40.5,57.2,32.0,53.150000000000006,0,1,0,1,0,1,1,0,0
175.26,72.1,61,250000.0,3,74,81,2.033333333333333,45.7,54.4,54.05,53.099999999999994,51.0,54.0,66.0,0,1,0,1,0,2,0,1,0
195.58,83.0,61,300000.0,2,53,61,3.238095238095238,58.400000000000006,41.599999999999994,36.550000000000004,35.2,61.00000000000001,29.0,54.0,0,1,0,1,0,2,1,0,0
152.4,59.9,61,500000.0,3,70,51,4.222222222222222,31.0,47.0,57.95,46.300000000000004,53.2,44.5,66.0,0,1,0,1,0,1,0,1,0
182.88,74.8,61,450000.0,3,66,73,3.4761904761904763,62.0,60.5,48.74999999999999,49.0,54.4,46.0,64.1,0,1,1,0,0,1,0,0,1
170.18,66.2,61,200000.0,2,78,58,1.8484848484848484,31.000000000000004,51.0,45.1,51.300000000000004,48.8,54.5,79.1,0,1,1,0,0,2,0,0,1
172.72,67.1,61,280000.0,3,73,68,2.5384615384615383,60.9,54.699999999999996,39.00000000000001,54.099999999999994,63.199999999999996,32.5,71.55000000000001,0,1,0,1,0,2,0,0,1
154.94,72.1,61,270000.0,3,48,67,2.259259259259259,34.9,47.3,56.349999999999994,53.800000000000004,51.60000000000001,36.0,66.8,0,1,1,0,0,3,0,1,0
154.94,74.8,61,260000.0,3,62,79,2.4615384615384617,61.00000000000001,49.900000000000006,48.35,45.0,59.4,39.0,52.8,0,1,1,0,0,3,0,0,1
175.26,72.1,61,375000.0,4,73,66,3.272727272727273,55.300000000000004,50.7,37.449999999999996,51.6,62.60000000000001,35.5,73.80000000000001,0,1,1,0,0,2,0,0,1
165.1,62.1,61,375000.0,3,89,69,3.45,40.60000000000001,59.0,40.449999999999996,50.9,42.0,43.0,81.60000000000001,0,1,1,0,0,1,0,0,1
187.96,77.1,61,400000.0,2,63,59,3.1818181818181817,35.2,45.9,58.45,48.3,50.60000000000001,49.0,65.55000000000001,0,1,1,0,0,1,0,1,0
154.94,68.9,61,260000.0,3,74,65,2.1785714285714284,52.7,61.2,46.550000000000004,51.5,59.2,38.5,57.650000000000006,0,1,0,1,0,2,0,0,1
182.88,73.0,61,450000.0,3,65,80,3.4761904761904763,31.5,49.0,56.1,49.7,56.2,44.5,76.55000000000001,0,1,1,0,0,2,0,1,0
170.18,66.2,61,500000.0,3,65,71,3.5714285714285716,57.5,48.0,48.35,51.3,42.2,42.5,77.80000000000001,0,1,1,0,0,1,1,0,0
154.94,78.0,61,210000.0,2,66,68,2.1785714285714284,59.300000000000004,45.699999999999996,39.25,47.0,50.6,39.5,73.35,1,0,0,1,0,1,1,0,0
182.88,78.0,61,270000.0,3,64,64,2.6,55.800000000000004,51.9,47.199999999999996,47.800000000000004,48.6,37.5,88.55000000000001,1,0,0,0,1,1,1,0,0
170.18,66.2,61,400000.0,2,75,50,3.65,56.0,53.4,39.800000000000004,46.3,53.2,42.0,68.9,0,1,0,1,0,1,1,0,0
154.94,74.8,61,325000.0,3,55,62,2.52,36.4,47.5,58.699999999999996,49.9,38.6,58.5,64.4,0,1,1,0,0,1,0,1,0
185.42,76.2,61,290000.0,3,65,72,2.75,60.0,49.4,38.7,43.5,63.6,39.0,66.25,0,1,1,0,0,2,0,0,1
175.26,73.9,61,550000.0,3,71,56,4.052631578947368,29.000000000000004,46.5,59.75,49.9,42.6,53.5,70.65,0,1,0,1,0,2,0,1,0
182.88,74.8,61,375000.0,3,61,66,3.6,58.0,49.9,48.24999999999999,46.599999999999994,54.4,30.5,67.55000000000001,1,0,1,0,0,3,0,0,1
172.72,68.0,61,350000.0,2,79,66,3.736842105263158,58.6,51.39999999999999,31.100000000000005,48.0,57.4,33.0,71.35,0,1,1,0,0,3,1,0,0
167.64,64.0,61,400000.0,3,65,69,3.3333333333333335,38.7,56.3,53.050000000000004,51.99999999999999,44.2,41.0,66.60000000000001,0,1,1,0,0,2,0,0,1
187.96,83.0,61,450000.0,3,55,59,3.4761904761904763,56.8,60.0,48.65,49.9,52.4,38.5,52.2,1,0,0,1,0,3,0,0,1
175.26,73.9,61,375000.0,3,66,66,3.0,58.800000000000004,62.599999999999994,42.85,51.5,52.800000000000004,39.5,70.9,0,1,1,0,0,3,0,0,1
187.96,88.0,61,90000.0,3,52,32,1.6486486486486487,59.900000000000006,55.4,61.2,45.699999999999996,68.80000000000001,39.5,41.85000000000001,0,1,0,0,1,2,0,1,0
175.26,69.9,61,375000.0,2,72,60,3.0,26.9,48.8,53.1,50.699999999999996,42.800000000000004,45.5,82.45,0,1,0,1,0,3,0,1,0
182.88,73.9,61,375000.0,2,56,54,3.789473684210526,59.1,47.3,38.400000000000006,41.7,51.8,35.0,56.25,1,0,1,0,0,1,1,0,0
152.4,69.9,61,325000.0,3,81,79,3.2857142857142856,53.900000000000006,60.3,47.25,49.300000000000004,61.2,47.5,68.0,0,1,1,0,0,2,0,0,1
162.56,64.9,61,300000.0,3,81,59,2.52,55.8,64.6,46.4,50.6,61.60000000000001,44.5,68.55000000000001,0,1,0,1,0,3,0,0,1
172.72,73.9,61,130000.0,3,75,73,1.7428571428571429,47.400000000000006,54.4,52.6,54.50000000000001,65.8,61.5,65.7,1,0,1,0,0,4,0,0,1
185.42,79.8,61,500000.0,2,54,55,3.75,60.60000000000001,35.9,37.7,34.10000000000001,49.400000000000006,40.5,58.60000000000001,0,1,0,1,0,1,1,0,0
152.4,73.9,61,280000.0,3,71,72,2.75,57.0,60.199999999999996,44.65,52.9,55.2,50.0,70.4,1,0,1,0,0,1,1,0,0
175.26,68.0,61,325000.0,3,76,52,2.56,33.9,53.1,48.75,51.0,54.400000000000006,39.5,82.85000000000001,0,1,0,1,0,2,0,0,1
185.42,73.9,61,425000.0,4,59,72,3.272727272727273,59.0,58.400000000000006,50.699999999999996,50.7,55.400000000000006,53.0,67.9,0,1,1,0,0,3,0,0,1
190.5,83.9,61,425000.0,2,60,59,3.7,58.7,41.7,34.800000000000004,38.900000000000006,55.6,32.0,62.2,1,0,0,1,0,2,1,0,0
187.96,84.8,61,260000.0,3,54,53,2.52,58.699999999999996,49.599999999999994,40.2,40.5,52.8,36.0,49.35,1,0,0,1,0,1,1,0,0
203.2,93.9,61,325000.0,2,35,73,2.56,63.900000000000006,58.7,52.1,41.4,59.800000000000004,30.0,53.85,1,0,0,1,0,3,0,1,0
172.72,72.1,61,290000.0,3,71,74,2.7916666666666665,59.7,56.0,36.9,48.0,58.2,38.0,68.0,0,1,0,1,0,2,1,0,0
182.88,76.2,61,450000.0,3,61,61,3.65,34.1,41.5,57.60000000000001,50.5,41.2,45.0,74.7,0,1,0,1,0,1,0,1,0
182.88,68.0,61,450000.0,3,70,63,3.4285714285714284,29.5,46.6,55.45,51.800000000000004,52.2,45.0,73.9,1,0,1,0,0,3,0,1,0
175.26,67.1,61,270000.0,3,66,63,2.259259259259259,35.60000000000001,51.5,58.900000000000006,49.6,57.6,58.5,76.45,0,1,0,1,0,3,0,1,0
152.4,68.9,61,300000.0,5,76,61,2.4615384615384617,45.300000000000004,61.8,59.75,50.699999999999996,53.2,44.5,68.65,0,1,1,0,0,2,0,0,1
152.4,62.1,61,290000.0,3,78,80,2.7916666666666665,55.70000000000001,55.8,35.15,51.699999999999996,58.00000000000001,32.5,72.7,0,1,1,0,0,1,1,0,0
190.5,73.0,61,475000.0,3,51,47,4.277777777777778,60.00000000000001,33.599999999999994,38.3,32.1,51.0,40.0,56.95,0,1,1,0,0,1,1,0,0
175.26,72.1,61,425000.0,3,69,48,3.6,50.9,61.4,50.050000000000004,50.0,58.400000000000006,61.0,60.5,0,1,0,0,1,1,0,0,1
152.4,67.1,61,350000.0,3,74,66,2.8333333333333335,63.70000000000001,59.0,43.50000000000001,50.4,56.6,46.0,61.900000000000006,0,1,0,1,0,1,0,0,1
190.5,78.0,61,130000.0,3,48,84,1.7428571428571429,37.300000000000004,48.6,60.00000000000001,40.1,66.4,50.5,55.300000000000004,0,1,0,1,0,1,0,1,0
175.26,67.1,61,350000.0,3,62,74,2.8333333333333335,55.00000000000001,57.800000000000004,54.599999999999994,51.800000000000004,52.4,52.0,70.65,0,1,0,1,0,2,0,0,1
152.4,73.0,61,525000.0,3,71,68,4.444444444444445,41.8,60.900000000000006,50.55,50.900000000000006,50.8,51.5,67.45,1,0,0,1,0,3,0,0,1
187.96,79.8,61,290000.0,4,47,59,2.68,61.6,35.3,35.0,29.2,53.8,32.0,55.25,0,1,0,1,0,2,0,0,1
170.18,64.9,61,240000.0,3,69,55,2.3846153846153846,60.8,53.2,28.35,52.0,58.60000000000001,43.5,62.75,0,1,0,1,0,2,1,0,0
182.88,69.9,61,290000.0,2,64,75,2.7916666666666665,58.5,35.8,40.9,36.6,53.00000000000001,38.0,56.650000000000006,0,1,1,0,0,1,1,0,0
185.42,83.9,61,325000.0,2,66,61,2.869565217391304,44.5,53.7,57.35000000000001,51.900000000000006,58.2,52.0,66.65,0,1,0,1,0,1,0,0,1
152.4,72.1,61,375000.0,3,70,58,3.0,58.4,57.6,51.6,54.9,62.8,46.5,68.85,0,1,1,0,0,4,0,0,1
172.72,67.1,61,450000.0,3,69,54,3.8947368421052633,44.900000000000006,60.3,55.900000000000006,48.7,55.800000000000004,54.5,65.65,0,1,1,0,0,2,0,0,1
182.88,76.2,61,325000.0,3,60,69,3.3333333333333335,57.5,57.4,45.900000000000006,50.5,59.599999999999994,38.0,67.0,1,0,0,1,0,2,0,0,1
154.94,74.8,61,280000.0,3,68,71,2.64,56.599999999999994,57.0,42.25,45.5,54.00000000000001,44.0,70.0,0,1,0,1,0,2,0,0,1
154.94,74.8,61,550000.0,3,55,58,3.8,38.4,45.5,60.4,44.3,44.400000000000006,52.0,54.35,0,1,1,0,0,2,0,1,0
190.5,84.8,61,350000.0,3,48,68,2.8333333333333335,39.7,42.0,58.45,45.2,54.400000000000006,44.5,65.2,0,1,0,1,0,1,0,1,0
182.88,69.9,61,350000.0,3,61,58,2.9565217391304346,28.4,53.800000000000004,44.35,48.5,44.60000000000001,49.0,79.9,0,1,1,0,0,3,0,0,1
154.94,74.8,61,140000.0,4,65,66,1.8484848484848484,57.90000000000001,52.9,43.65,47.9,63.6,44.5,73.65,0,1,0,1,0,1,1,0,0
187.96,83.9,61,350000.0,4,45,65,3.380952380952381,56.10000000000001,39.0,40.05,37.2,60.8,31.5,75.65,0,1,0,1,0,1,1,0,0
175.26,69.9,61,350000.0,3,73,56,2.9130434782608696,52.0,60.099999999999994,54.050000000000004,49.300000000000004,59.400000000000006,58.0,64.55,0,1,0,1,0,2,0,0,1
154.94,73.0,61,400000.0,3,72,57,3.3333333333333335,31.9,44.900000000000006,55.65,50.6,53.199999999999996,46.5,69.35000000000001,0,1,1,0,0,1,0,1,0
175.26,73.0,61,325000.0,3,77,59,3.0434782608695654,59.900000000000006,56.0,46.95,50.300000000000004,56.8,39.0,73.45000000000002,0,1,0,1,0,2,0,0,1
154.94,77.1,61,325000.0,3,67,62,2.56,45.0,52.1,56.25,52.0,43.400000000000006,41.0,67.45,0,1,1,0,0,2,1,0,0
193.04,76.2,61,350000.0,3,47,63,3.1818181818181817,58.400000000000006,36.6,40.2,30.599999999999998,49.2,44.5,60.45,0,1,0,1,0,1,1,0,0
185.42,72.1,61,375000.0,3,77,63,3.1818181818181817,55.6,58.300000000000004,52.75,52.60000000000001,59.60000000000001,43.0,70.10000000000001,0,1,0,1,0,1,0,0,1
193.04,79.8,61,375000.0,3,54,59,3.8421052631578947,59.80000000000001,34.7,34.75,37.2,52.400000000000006,36.0,63.650000000000006,1,0,1,0,0,1,1,0,0
190.5,84.8,61,280000.0,3,55,68,2.259259259259259,44.300000000000004,47.6,59.099999999999994,45.3,55.6,43.5,68.4,0,1,0,1,0,1,0,1,0
185.42,78.0,61,270000.0,3,56,65,2.7083333333333335,59.900000000000006,48.599999999999994,42.85,50.4,52.80000000000001,35.0,65.80000000000001,0,1,0,1,0,1,1,0,0
152.4,68.9,61,475000.0,4,73,67,3.9,53.300000000000004,53.7,47.5,52.199999999999996,54.4,42.0,76.65,0,1,1,0,0,2,1,0,0
167.64,64.9,61,250000.0,3,76,66,2.033333333333333,28.3,58.4,58.2,54.10000000000001,49.2,51.5,66.35,0,1,1,0,0,2,0,1,0
154.94,74.8,61,450000.0,3,69,80,3.4285714285714284,46.60000000000001,51.199999999999996,53.8,53.4,53.0,49.0,78.1,0,1,0,1,0,3,0,1,0
182.88,77.1,61,200000.0,3,61,60,2.103448275862069,61.900000000000006,42.00000000000001,32.95,47.099999999999994,58.2,37.0,66.5,0,1,0,1,0,1,1,0,0
172.72,63.0,61,325000.0,3,79,61,3.0434782608695654,52.7,46.9,34.85,51.6,50.400000000000006,27.0,66.35,1,0,1,0,0,1,1,0,0
154.94,77.1,61,300000.0,3,63,68,2.3846153846153846,57.39999999999999,57.0,44.8,49.89999999999999,52.400000000000006,35.0,65.80000000000001,0,1,0,1,0,2,0,0,1
165.1,59.9,61,525000.0,3,94,42,4.0,41.9,68.10000000000001,48.95,47.6,54.599999999999994,50.5,58.95,0,1,1,0,0,2,0,0,1
172.72,66.2,61,500000.0,3,77,59,4.277777777777778,35.1,52.0,48.80000000000001,55.099999999999994,41.60000000000001,42.5,76.35,1,0,0,1,0,2,0,1,0
154.94,77.1,61,250000.0,3,62,73,2.103448275862069,63.500000000000014,55.4,40.6,46.1,60.2,39.0,63.7,0,1,0,1,0,2,0,0,1
154.94,72.1,61,190000.0,3,66,67,2.103448275862069,59.7,50.0,34.8,47.7,55.6,33.0,65.9,0,1,0,1,0,1,1,0,0
154.94,74.8,61,350000.0,3,69,73,2.9565217391304346,51.5,57.3,54.900000000000006,48.0,57.400000000000006,41.0,61.800000000000004,0,1,1,0,0,2,0,0,1
175.26,72.1,61,270000.0,4,63,67,2.8260869565217392,58.60000000000001,50.2,39.99999999999999,52.5,52.2,30.5,75.45,0,1,1,0,0,2,1,0,0
172.72,77.1,61,400000.0,4,73,46,3.55,34.3,49.400000000000006,48.55000000000001,58.9,62.400000000000006,44.0,77.25,0,1,0,1,0,1,0,0,1
187.96,83.0,61,500000.0,2,37,52,3.619047619047619,61.2,35.300000000000004,37.25,32.5,54.800000000000004,35.0,52.550000000000004,0,1,1,0,0,1,1,0,0
165.1,62.1,61,425000.0,3,90,62,3.4285714285714284,36.800000000000004,50.8,51.099999999999994,56.599999999999994,41.6,39.0,79.35000000000001,1,0,1,0,0,2,0,1,0
185.42,76.2,61,450000.0,3,56,46,4.647058823529412,57.9,46.1,44.25,40.2,56.400000000000006,42.5,51.650000000000006,0,1,0,1,0,1,1,0,0
175.26,59.9,61,475000.0,3,79,63,3.5238095238095237,50.6,59.099999999999994,47.35,54.7,52.4,46.5,68.9,0,1,1,0,0,1,0,0,1
182.88,73.9,61,325000.0,2,49,70,3.0,58.2,42.8,39.7,44.900000000000006,56.00000000000001,41.0,61.650000000000006,0,1,0,1,0,1,1,0,0
154.94,83.0,61,325000.0,2,69,74,2.75,64.0,57.8,44.550000000000004,49.199999999999996,64.2,50.5,62.45,0,1,0,1,0,2,0,0,1
187.96,74.8,61,325000.0,3,70,58,2.7083333333333335,41.300000000000004,50.099999999999994,56.0,49.9,48.00000000000001,50.0,75.9,1,0,1,0,0,1,0,1,0
185.42,69.9,61,70000.0,3,55,68,1.7941176470588236,63.1,57.3,37.35,44.400000000000006,61.4,20.5,50.95,0,1,1,0,0,2,1,0,0
152.4,74.8,61,375000.0,3,74,64,3.272727272727273,58.400000000000006,52.599999999999994,43.300000000000004,46.800000000000004,51.8,34.5,77.65,0,1,0,1,0,3,0,0,1
182.88,73.0,61,325000.0,4,68,74,3.1363636363636362,52.8,57.10000000000001,45.5,54.900000000000006,51.400000000000006,39.5,74.80000000000001,0,1,1,0,0,2,0,0,1
152.4,77.1,61,350000.0,3,70,59,2.7916666666666665,35.7,57.3,57.45,49.5,50.800000000000004,55.5,68.55000000000001,1,0,0,1,0,2,0,1,0
175.26,68.9,61,550000.0,3,75,67,3.95,46.7,55.8,48.85,52.10000000000001,48.60000000000001,39.0,69.0,1,0,1,0,0,2,0,0,1
182.88,74.8,61,200000.0,2,61,80,2.033333333333333,60.1,52.99999999999999,38.05,42.1,56.400000000000006,43.0,58.550000000000004,0,1,0,1,0,1,0,0,1
185.42,74.8,61,325000.0,3,67,68,2.75,45.900000000000006,55.5,54.400000000000006,48.49999999999999,56.8,36.5,86.35000000000001,0,1,0,1,0,1,0,1,0
172.72,63.0,61,400000.0,4,66,36,3.0434782608695654,40.400000000000006,68.80000000000001,47.25000000000001,45.9,54.400000000000006,53.0,56.6,1,0,1,0,0,3,0,0,1
175.26,78.9,61,425000.0,3,74,60,3.4285714285714284,54.10000000000001,53.900000000000006,57.69999999999999,54.60000000000001,53.4,41.0,75.9,0,1,0,0,1,2,0,0,1
154.94,74.8,61,325000.0,4,63,69,3.2857142857142856,62.900000000000006,47.2,63.69999999999999,44.9,50.4,52.0,71.4,0,1,0,1,0,2,0,1,0
152.4,78.0,61,550000.0,3,65,55,3.9,45.2,57.9,53.25,51.6,50.0,35.5,69.4,1,0,0,1,0,2,0,0,1
195.58,83.0,61,270000.0,3,31,58,2.56,60.4,38.2,41.0,29.800000000000004,54.400000000000006,29.5,44.10000000000001,1,0,0,1,0,1,1,0,0
185.42,79.8,61,350000.0,3,67,77,3.090909090909091,47.300000000000004,53.2,46.8,50.4,55.2,40.0,82.75,0,1,0,1,0,1,0,0,1
154.94,78.0,61,325000.0,4,74,70,2.625,28.400000000000006,47.0,54.14999999999999,50.300000000000004,46.60000000000001,46.5,88.9,0,1,1,0,0,3,0,1,0
182.88,73.0,61,425000.0,3,68,70,3.7,59.6,48.2,40.65,48.099999999999994,53.0,41.0,69.45,0,1,0,1,0,1,1,0,0
167.64,64.9,61,550000.0,2,81,73,3.5714285714285716,56.2,60.599999999999994,49.85,50.7,57.800000000000004,57.0,73.55000000000001,0,1,0,1,0,1,0,0,1
175.26,69.9,61,525000.0,3,74,34,4.222222222222222,39.4,65.3,52.4,51.4,50.6,52.0,68.5,1,0,1,0,0,2,0,0,1
154.94,74.8,61,280000.0,1,64,72,2.64,55.800000000000004,53.8,43.8,47.9,65.60000000000001,28.0,83.80000000000001,1,0,0,1,0,3,0,0,1
